category,images,contains
chicken,C5ShP6oXUAYXIJp.jpg,1
chocolate,C5Sj9cVWIAI0Sho.jpg,1
cheese,C5svIPiWAAAA_3p.jpg,1
chocolate,C5svIPiWAAAA_3p.jpg,0
cheese,C5svIQ1XMAAw6CN.jpg,0
chocolate,C5svIQ1XMAAw6CN.jpg,1
gruyere,C5SwT6RWIAALxYz.jpg,1
salad,C5sxYIdXMAQTP0L.jpg,1
pesto,C5uHTz3WgAIJsqw.jpg,0
apple,C5vw1bWWcAA-jsd.jpg,0
salad,C5vw1bWWcAA-jsd.jpg,1
bread,C5VxtR1WQAAi3Rn.jpg,0
cheese,C5wIx2YWgAE7JNI.jpg,1
pasta OR noodles,C5wpbKqWUAAYD8b.jpg,1
pasta OR noodles,C5wqPEpWMAE3aac.jpg,1
egg,C5WYDd_XUAABnSN.jpg,1
orange,C5x6MA4WcAAAbBE.jpg,0
cake,C5XAQVkWMAEhjnJ.jpg,1
tart,C5XAQVkWMAEhjnJ.jpg,0
cheese,C5XYQSQVYAEOyw5.jpg,1
kiwi,C5YG03QWIAAFl9B.jpg,1
mandarine,C5YG03QWIAAFl9B.jpg,1
pomegranate,C5YG03QWIAAFl9B.jpg,1
hamburger OR burger,C6-kZadW0AAL3R3.jpg,1
salami,C6-sGqqWcAIsUGd.jpg,1
bacon,C60nmFRXAAE0AUP.jpg,1
egg,C60nmFRXAAE0AUP.jpg,1
pork,C60SaurWsAA6LXQ.jpg,1
cream,C640lWXWsAA76CO.jpg,0
ice cream,C640lWXWsAA76CO.jpg,1
carrot,C643F6VWkAECLS1.jpg,0
salad,C643F6VWkAECLS1.jpg,0
vegetable,C643F6VWkAECLS1.jpg,0
cheese,C6486CdWgAI_zKW.jpg,0
salad,C6486CdWgAI_zKW.jpg,1
apple,C65C_60WsAEpDkU.jpg,1
tart,C65C_60WsAEpDkU.jpg,1
bread,C68_P8DWcAAWtF7.jpg,1
cheese,C68_P8DWcAAWtF7.jpg,0
soup,C68ssrIWoAAPGYZ.jpg,1
apricot,C692NiuW0AAulnu.jpg,0
carrot,C692NiuW0AAulnu.jpg,0
chicken,C692NiuW0AAulnu.jpg,1
pasta OR noodles,C692NiuW0AAulnu.jpg,0
apricot,C692NiwWsAEvt6W.jpg,0
carrot,C692NiwWsAEvt6W.jpg,0
chicken,C692NiwWsAEvt6W.jpg,0
pasta OR noodles,C692NiwWsAEvt6W.jpg,0
bacon,C69OHXlXAAA-6ue.jpg,1
beef,C69OHXlXAAA-6ue.jpg,1
cheese,C69OHXlXAAA-6ue.jpg,1
egg,C69OHXlXAAA-6ue.jpg,0
hamburger OR burger,C69OHXlXAAA-6ue.jpg,1
cheese,C6aU74aWcAA_UvZ.jpg,
spinach,C6aU74aWcAA_UvZ.jpg,
lemon,C6bjkpZXMAEyFHe.jpg,
tart,C6bjkpZXMAEyFHe.jpg,
cheese,C6E7vTMXQAQH5uF.jpg,1
raclette,C6E7vTMXQAQH5uF.jpg,1
bread,C6EKG5-WAAAEbxf.jpg,1
vegetable,C6FcHUcXMAAkXlm.jpg,1
butter,C6FjT3WWUAQ9ngu.jpg,0
parmesan,C6FjT3WWUAQ9ngu.jpg,0
lasagne,C6FkCQCWQAUwWab.jpg,1
bacon,C6FlfA4WYAEqpUh.jpg,1
cheese,C6FlfA4WYAEqpUh.jpg,1
chips OR french fries OR crisps OR country fries,C6FlfA4WYAEqpUh.jpg,1
bolognaise,C6FRKKrXQAE_iYK.jpg,1
curry,C6ggQy7WIAIk2Js.jpg,1
sauce,C6ggQy7WIAIk2Js.jpg,1
shrimp OR prawn,C6ggQy7WIAIk2Js.jpg,1
chocolate,C6gvuojWEAAnerl.jpg,1
milk,C6gvuojWEAAnerl.jpg,0
bacon,C6I70TKWgAEvq_4.jpg,0
chocolate,C6ip6MWVsAAaGDR.jpg,1
pasta OR noodles,C6ip6MWVsAAaGDR.jpg,0
chocolate,C6ip6MXU0AAkMFT.jpg,0
pasta OR noodles,C6ip6MXU0AAkMFT.jpg,0
chocolate,C6ip6MXV4AApn4H.jpg,0
pasta OR noodles,C6ip6MXV4AApn4H.jpg,1
rice,C6jGNIkUwAEqqOM.jpg,1
quiche OR (puff pastry),C6JwHDLXEAEW73d.jpg,1
cucumber,C6kAuXCWcAAc1tt.jpg,0
pickle,C6kAuXCWcAAc1tt.jpg,1
cream,C6kB6aBW0AE0TFr.jpg,1
sour cream,C6kB6aBW0AE0TFr.jpg,1
apple,C6kcK-tWYAEADDD.jpg,0
chocolate,C6kcK-tWYAEADDD.jpg,0
bread,C6KSqI_WAAA3VOl.jpg,1
bread,C6KSsmDWgAAaMRU.jpg,1
bread,C6Kwo_LXMAEYYTG.jpg,1
salmon,C6L-0z1XQAExDZ-.jpg,1
(yaourt OR yahourt OR yogourt OR yoghourt),C6lj3P0W0AIoeTU.jpg,1
chocolate,C6LMwY2WgAAFedZ.jpg,1
chocolate,C6OkDmmXMAAdC9B.jpg,1
vegetable,C6POQDtXMAEG6SP.jpg,1
raisin,C6PoS1lWQAQA_Sq.jpg,0
cake,C6Pqw5TWMAEAZ3W.jpg,1
rosti,C6PSNjrWgAIn_dU.jpg,1
sausage,C6PSNjrWgAIn_dU.jpg,0
chocolate,C6PsYuRWYAETfw7.jpg,1
pizza,C6qNwgkWwAE7Wdf.jpg,1
bean,C6QSLJSXMAI5zr6.jpg,0
tiramisu,C6QYdBuWYAAdEHu.jpg,1
apple,C6rmqHyWgAAKCWe.jpg,0
pizza,C6tAxmYWoAAVE4w.jpg,1
egg,C6TC8FCWUAAy58a.jpg,1
cheese,C6tfppVWYAABWeM.jpg,1
mushroom,C6vrBmtWYAQ_Gdu.jpg,1
bread,C6vTPa0WwAAmujs.jpg,1
salad,C6YmSHxWgAASeeJ.jpg,1
chocolate,C6YNBloXMAALzqm.jpg,1
apple,C6yQi9HWcAAnkZA.jpg,0
risotto,C6ySebcWoAAiK8j.jpg,1
bread,C6YUkzKWgAAhzcD.jpg,1
butter,C6YUkzKWgAAhzcD.jpg,1
jam,C6YUkzKWgAAhzcD.jpg,1
milk,C6YUkzKWgAAhzcD.jpg,1
nut,C6YUkzKWgAAhzcD.jpg,0
walnut,C6YUkzKWgAAhzcD.jpg,0
salad,C7_7kr8WkAEcOSw.jpg,1
chicken,C7_CdxYXkAAVw9e.jpg,0
cake,C7_t5NnXkAIjcTz.jpg,1
apple,C7_XPzBW4AAcNQc.jpg,0
chocolate,C7_z4OZXQAE2MSO.jpg,1
chocolate,C7_zru0XgAAMqcM.jpg,1
salad,C7-4BM7W0AI-rzT.jpg,0
soup,C7-4BM7W0AI-rzT.jpg,0
pasta OR noodles,C72cBxHXkAAjx52.jpg,0
sauce,C72cBxHXkAAjx52.jpg,0
almond,C7352ReW0AMtJZn.jpg,0
salad,C73rYrQXUAA7aAN.jpg,1
apple,C76OHDxWsAAA4Ua.jpg,0
pesto,C78DrbaXwAA0Nar.jpg,1
cake,C78YIlGX0AAw0NY.jpg,0
ice cream,C78YIlGX0AAw0NY.jpg,0
tart,C78YIlGX0AAw0NY.jpg,0
cheese,C7B1ThZUwAA1HSj.jpg,1
tiramisu,C7b9MiTWwAAf5MD.jpg,1
milk,C7BckVnWcAArI8P.jpg,1
olive,C7Dn-xqWsAMoKMe.jpg,0
cheese,C7dUMo7X4AAJAZu.jpg,1
bolognaise,C7Dx8ShWYAAxNS_.jpg,1
sauce,C7Dx8ShWYAAxNS_.jpg,1
chicken,C7EAFlPWsAAuo4m.jpg,1
asparagus,C7HSXIKXwAEVsRG.jpg,1
chocolate,C7IAdimXUAIhjM5.jpg,1
apple,C7JZ-YwX0AEG1x8.jpg,0
pizza,C7KAl-PW4AAsjLD.jpg,1
bread,C7mFxtNVsAEbU_r.jpg,1
chocolate,C7mNuy2VMAIP6AT.jpg,1
praline,C7mNuy2VMAIP6AT.jpg,1
milk,C7mwUqbW4AExic3.jpg,1
pasta OR noodles,C7NlLX_WkAQlBFw.jpg,1
pineapple,C7nmKY7WkAI8liz.jpg,1
pizza,C7nmKY7WkAI8liz.jpg,1
cheese,C7O58YKX0AEYIrd.jpg,1
pizza,C7Orv_pX0AEcT2v.jpg,1
biscuit OR cookie,C7q1I7FVsAA-nRu.jpg,1
apple,C7ranB0X0AA_m0v.jpg,0
cake,C7RdxhoXgAA7EaO.jpg,1
cake,C7RhTrFX4AEpGYl.jpg,1
chocolate,C7RXNrGXkAE7X9b.jpg,1
croissant,C7RXNrGXkAE7X9b.jpg,1
honey,C7s6RzuXgAAUgxP.jpg,0
corn,C7suiZGWsAA28hN.jpg,0
bacon,C7TfngNXUAI-VL9.jpg,1
pork,C7TfngNXUAI-VL9.jpg,1
bacon,C7TfngOX4AALy5f.jpg,1
pork,C7TfngOX4AALy5f.jpg,1
bacon,C7TfngQXwAIoC-u.jpg,1
pork,C7TfngQXwAIoC-u.jpg,1
chicken,C7TJM0CXkAA93Kz.jpg,1
curry,C7TJM0CXkAA93Kz.jpg,1
corn,C7tscNcWkAEMa2v.jpg,1
bacon,C7wq4D_X0AE6LmZ.jpg,1
bread,C7X-2lvXQAE6oYg.jpg,0
cake,C7X-2lvXQAE6oYg.jpg,1
ice cream,C7XekrSXUAAWkOu.jpg,1
strawberry,C7xFfdYXwAEhd_w.jpg,0
pineapple,C7xi5hWW4AAMUoM.jpg,1
pizza,C7xi5hWW4AAMUoM.jpg,1
soup,C7XKFA5WkAAMnQR.jpg,1
chips OR french fries OR crisps OR country fries,C7xunbKXkAExG29.jpg,1
potato,C7ymz1hXgAAcshV.jpg,1
soup,C8_5NXiWAAEwWyR.jpg,0
bacon,C8_IiikW0AAivKc.jpg,1
honey,C8_niY-XoAEOrV6.jpg,0
cake,C8-NafEXkAAnoIX.jpg,1
raclette,C806C27XgAEKzCM.jpg,1
lemon,C80En93XsAA6YLd.jpg,0
pasta OR noodles,C80fl-CWsAAPEBm.jpg,1
cake,C80J1XKXcAAM-rP.jpg,1
chocolate,C80J1XKXcAAM-rP.jpg,1
apple,C84MJ1ZXgAADtP1.jpg,0
bread,C84ynJ_XkAAzWxe.jpg,0
butter,C84ynJ_XkAAzWxe.jpg,1
bread,C84ynKRWAAMt8mb.jpg,1
butter,C84ynKRWAAMt8mb.jpg,0
cake,C85GfZQXgAIbcQw.jpg,1
sauce,C86-gkXXYAEbaiO.jpg,1
salad,C86VCNYXoAAyeKT.jpg,0
cheese,C89iWnlXkAAbXqS.jpg,0
orange,C89MQtkXUAAKpuh.jpg,0
pasta OR noodles,C8aLwIIW0AApgI6.jpg,1
chicken,C8aS0U4XYAAxWoy.jpg,1
sauce,C8BhFF_W4AAV4zy.jpg,0
sausage,C8BhFF_W4AAV4zy.jpg,1
cake,C8bTISsW0AAVEj7.jpg,1
lemon,C8bTISsW0AAVEj7.jpg,0
salad,C8DS0fwX0AE7MX3.jpg,0
soup,C8DS0fwX0AE7MX3.jpg,0
potato,C8dyGFtWsAEtAOF.jpg,1
sauce,C8dyGFtWsAEtAOF.jpg,1
salad,C8eCFFDXkAAchKx.jpg,0
soup,C8eCFFDXkAAchKx.jpg,0
pizza,C8eqRr-XoAARuP7.jpg,1
apple,C8ExadIXkAA3Q8b.jpg,0
butter,C8FeoNHWkAAz9BT.jpg,0
nut,C8FeoNHWkAAz9BT.jpg,0
onion,C8FeoNHWkAAz9BT.jpg,0
orange,C8FeoNHWkAAz9BT.jpg,0
chicken,C8fJBHrWsAAHH82.jpg,1
corn,C8fZ5aWXgAEJWpb.jpg,0
jam,C8i9GkhWAAASANt.jpg,1
apple,C8jGkz_XYAQl_iu.jpg,0
chocolate,C8jodZBW0AIHd0L.jpg,0
avocado,C8KRo-_VoAE1Nhu.jpg,1
pasta OR noodles,C8L_srPXgAAIDUT.jpg,1
biscuit OR cookie,C8lPyeJXsAMdjxm.jpg,1
hamburger OR burger,C8mFdDzXgAIIt7c.jpg,0
cheese,C8mNHptXcAIHlqy.jpg,1
tart,C8mNHptXcAIHlqy.jpg,1
chips OR french fries OR crisps OR country fries,C8mpYBsXoAA0q8B.jpg,1
rice,C8nXa0RWAAABwfT.jpg,1
salad,C8nXa0RWAAABwfT.jpg,0
soup,C8nXa0RWAAABwfT.jpg,0
biscuit OR cookie,C8O-coHUQAARYrq.jpg,1
chocolate,C8O-coHUQAARYrq.jpg,1
apple,C8OfK3yVoAIg0os.jpg,0
crepe,C8PIG3LUQAALOpA.jpg,0
pancake,C8PIG3LUQAALOpA.jpg,0
watermelon,C8q07xRUAAAMMU9.jpg,1
salmon,C8QfKGHXYAAeQvg.jpg,1
salmon,C8QfKGKWsAADxTF.jpg,1
salmon,C8QfKGLXkAEf0Eg.jpg,1
pea,C8QfWm5W0AEicpZ.jpg,1
potato,C8QfWm5W0AEicpZ.jpg,1
pea,C8QfWnOWsAA22jt.jpg,1
potato,C8QfWnOWsAA22jt.jpg,1
pea,C8QfWnOXUAAFDb5.jpg,1
potato,C8QfWnOXUAAFDb5.jpg,1
pea,C8QfWnQWAAM3ISm.jpg,1
potato,C8QfWnQWAAM3ISm.jpg,1
butter,C8QhUUOXYAETMWX.jpg,1
strawberry,C8QhUUOXYAETMWX.jpg,1
cream,C8qoS7_XsAEYXpe.jpg,0
ice cream,C8qoS7_XsAEYXpe.jpg,1
olive,C8rO_xdWAAEZIu0.jpg,0
croissant,C8T6QZyXsAAn5Vl.jpg,1
apple,C8tPNxrXcAAN9mt.jpg,0
chips OR french fries OR crisps OR country fries,C8tPNxrXcAAN9mt.jpg,1
salad,C8tPNxrXcAAN9mt.jpg,0
soup,C8tPNxrXcAAN9mt.jpg,0
apple,C8tSu2CXgAAZY4n.jpg,0
lentil,C8tSu2CXgAAZY4n.jpg,0
salad,C8tSu2CXgAAZY4n.jpg,1
milk,C8Tx00qW0AAtyYA.jpg,1
soup,C8uCP2cXkAMRX2u.jpg,1
chocolate,C8V4pOdXcAYVnXn.jpg,1
cake,C8VhEHpXYAAGF_R.jpg,1
salad,C8vRPJ5XcAAM6g-.jpg,1
asparagus,C8VvUwDXYAAww8B.jpg,1
(hazelnut OR chocolate) spread OR nutella OR ovomaltine OR caotina,C8WyX8pWAAA2Dif.jpg,1
cake,C8WyX8pWAAA2Dif.jpg,1
tart,C8WyX8pWAAA2Dif.jpg,0
cake,C8Y_O7BW0AAHLAZ.jpg,0
salad,C8yYhkTVwAAoODH.jpg,0
chocolate,C8ZCz3KXsAA-Np0.jpg,1
chocolate,C8ZCz3LXYAAfUeY.jpg,1
chocolate,C8ZGo47XoAANb8z.jpg,1
chocolate,C8ZGowrWAAAZZIQ.jpg,1
banana,C91KuvUXcAANEXm.jpg,1
apple,C91VKHUXgAA7PHO.jpg,0
chips OR french fries OR crisps OR country fries,C91VKHUXgAA7PHO.jpg,0
salad,C91VKHUXgAA7PHO.jpg,0
apple,C91WJJIXUAA6USw.jpg,0
apple,C93xndLW0AIc9Wx.jpg,0
hamburger OR burger,C94VUhiXkAAqt3e.jpg,1
onion,C94VUhiXkAAqt3e.jpg,0
asparagus,C94X75FXsAIf09i.jpg,1
egg,C94X75FXsAIf09i.jpg,1
pizza,C94ZdYxWsAMgKm0.jpg,1
salad,C96Z6EfVYAAjhaR.jpg,0
asparagus,C97qHa2XgAAeOex.jpg,1
cheese,C98hiUKWAAAxora.jpg,1
salad,C99Wd_-XoAAczdl.jpg,1
banana,C9Afp4GW0AETklJ.jpg,0
blueberry,C9Afp4GW0AETklJ.jpg,1
milk,C9Afp4GW0AETklJ.jpg,0
raspberry,C9Afp4GW0AETklJ.jpg,1
strawberry,C9Afp4GW0AETklJ.jpg,1
salad,C9B3OXyW0AEb8Cf.jpg,1
soup,C9B3OXyW0AEb8Cf.jpg,0
cheese,C9cc1PxWsAABDMg.jpg,1
hamburger OR burger,C9cc1PxWsAABDMg.jpg,1
hamburger OR burger,C9dKQJBWsAAEmxR.jpg,1
hamburger OR burger,C9dKQJEXkAAvjvU.jpg,0
apple,C9dMmkJWsAEYP2g.jpg,0
chips OR french fries OR crisps OR country fries,C9dMmkJWsAEYP2g.jpg,0
raclette,C9eA0xyXUAgaOB6.jpg,1
raclette,C9eAzIzWsAIC5pq.jpg,1
cheese,C9ece0LWAAMe5wN.jpg,1
raclette,C9ece0LWAAMe5wN.jpg,1
chocolate,C9EDyFlXUAAFUai.jpg,1
chocolate,C9EERTPXgAE0PAC.jpg,1
pasta OR noodles,C9EkhyWXsAIF94m.jpg,1
shrimp OR prawn,C9EkhyWXsAIF94m.jpg,1
chicken,C9eOzB6W0AANLea.jpg,1
orange,C9erc_CXcAEP0L8.jpg,1
salad,C9erc_CXcAEP0L8.jpg,0
raclette,C9EtzlXXoAIY0H9.jpg,0
cake,C9h05quXkAAiJfq.jpg,
tart,C9h05quXkAAiJfq.jpg,
salmon,C9H4Pt0XkAA_ffa.jpg,1
salami,C9hagnCXYAEmf94.jpg,1
apple,C9HAHtIXgAAyv6O.jpg,0
chips OR french fries OR crisps OR country fries,C9HAHtIXgAAyv6O.jpg,0
salad,C9HAHtIXgAAyv6O.jpg,0
soup,C9HAHtIXgAAyv6O.jpg,0
curry,C9HHhCaXcAIEac-.jpg,0
chocolate,C9hUrQeXsAAnozo.jpg,1
egg,C9hUrQeXsAAnozo.jpg,1
strawberry,C9i2aHLXcAELNA_.jpg,1
strawberry,C9i2aHNXoAAH7QC.jpg,0
berry,C9inkqKXUAAC53t.jpg,1
egg,C9izsaJWsAAIcIZ.jpg,1
chocolate,C9j-EG1XUAEnKQd.jpg,1
lemon,C9j-EG1XUAEnKQd.jpg,1
mushroom,C9J4aNUXcAEt1t9.jpg,1
risotto,C9J4aNUXcAEt1t9.jpg,1
spinach,C9J4aNUXcAEt1t9.jpg,0
crepe,C9kH5X1XsAAcGAv.jpg,1
salad,C9LhuKZXsAAZf6R.jpg,0
soup,C9LhuKZXsAAZf6R.jpg,0
chicken,C9nAX67WsAAIj4r.jpg,1
cheese,C9NdvMBXgAAll40.jpg,1
cream,C9NdvMBXgAAll40.jpg,0
gnocchi,C9NFjvfW0AAIjy0.jpg,1
hamburger OR burger,C9np9mhXsAAAt0T.jpg,0
chicken,C9oYwxIW0AAACqJ.jpg,1
rice,C9oYwxIW0AAACqJ.jpg,1
cheese,C9pEDSiXYAIS5NM.jpg,0
salad,C9PK-IPXUAEMrYH.jpg,1
salad,C9PK-IUXgAYA80p.jpg,1
corn,C9poBCOW0AIIFEQ.jpg,0
apple,C9q805sXYAA8kRZ.jpg,0
chips OR french fries OR crisps OR country fries,C9q805sXYAA8kRZ.jpg,0
rice,C9q805sXYAA8kRZ.jpg,1
salad,C9q805sXYAA8kRZ.jpg,0
apple,C9RSuLAXYAM2YMm.jpg,0
chips OR french fries OR crisps OR country fries,C9RSuLAXYAM2YMm.jpg,0
salad,C9RSuLAXYAM2YMm.jpg,0
soup,C9RSuLAXYAM2YMm.jpg,0
croissant,C9ruljGXYAERVyX.jpg,1
hamburger OR burger,C9t3Fz9XUAERCr6.jpg,1
chips OR french fries OR crisps OR country fries,C9tB9tfXUAAB1uy.jpg,1
crisps,C9tB9tfXUAAB1uy.jpg,1
chocolate,C9TEmZkW0AI3UiB.jpg,1
pasta OR noodles,C9UEW4vWsAARVvD.jpg,1
salad,C9UEW4vWsAARVvD.jpg,0
salmon,C9UEW4vWsAARVvD.jpg,1
zucchini,C9UEW4vWsAARVvD.jpg,0
beef,C9UHg0sXgAAo92Y.jpg,0
beef,C9UHg0sXkAQGE4V.jpg,0
beef,C9UHg1KWAAAcaDG.jpg,1
bacon,C9w07XBXUAEjFtl.jpg,1
onion,C9w07XBXUAEjFtl.jpg,1
pasta OR noodles,C9w07XBXUAEjFtl.jpg,1
potato,C9w07XBXUAEjFtl.jpg,0
biscuit OR cookie,C9xtVOZUAAAMcLr.jpg,1
strawberry,C9YdYqlXUAA_QWR.jpg,1
chocolate,D_0-18GXsAUYKeF.jpg,1
bread,D_7A57vXsAEzl1H.jpg,0
pork,D_7A57vXsAEzl1H.jpg,1
bread,D_7A5ETWkAAik3C.jpg,0
pork,D_7A5ETWkAAik3C.jpg,1
hamburger OR burger,D_8ozl0XsAE4Nzs.jpg,1
cake,D_A262RXsAAEcKl.jpg,1
orange,D_ba80bWkAEGp02.jpg,0
mushroom,D_bfz8dXUAAnuj6.jpg,1
potato,D_bfz8dXUAAnuj6.jpg,0
sauce,D_bfz8dXUAAnuj6.jpg,1
sweet potato,D_bfz8dXUAAnuj6.jpg,0
pork,D_d4GVtW4AAEi1S.jpg,0
salad,D_d4GVtW4AAEi1S.jpg,1
tofu,D_d4GVtW4AAEi1S.jpg,1
pork,D_d4JOTXYAERPGe.jpg,0
salad,D_d4JOTXYAERPGe.jpg,1
tofu,D_d4JOTXYAERPGe.jpg,1
pork,D_d4KnmX4AEbRH9.jpg,1
salad,D_d4KnmX4AEbRH9.jpg,1
tofu,D_d4KnmX4AEbRH9.jpg,0
salad,D_d6fG_XkAEO82a.jpg,0
salad,D_d6fHeW4AA0j0B.jpg,0
salad,D_d6fHwXkAA4-tp.jpg,0
salad,D_d6fIoXsAAb09A.jpg,0
chocolate,D_dEj8yWsAAoX0u.jpg,1
bread,D_DT4LiXkAIqZQl.jpg,1
pancake,D_Fms8JX4AA--fx.jpg,1
raspberry,D_Fms8JX4AA--fx.jpg,1
avocado,D_gCUPwWsAEnJAE.jpg,0
cream,D_gCUPwWsAEnJAE.jpg,1
orange,D_gCUPwWsAEnJAE.jpg,0
soup,D_gCUPwWsAEnJAE.jpg,1
tomato,D_gCUPwWsAEnJAE.jpg,1
avocado,D_gCUPxX4AAgO7p.jpg,0
cream,D_gCUPxX4AAgO7p.jpg,1
orange,D_gCUPxX4AAgO7p.jpg,0
soup,D_gCUPxX4AAgO7p.jpg,1
tomato,D_gCUPxX4AAgO7p.jpg,1
cake,D_IbUjkXsAEIFm1.jpg,0
salad,D_IbUjkXsAEIFm1.jpg,0
salt cake,D_IbUjkXsAEIFm1.jpg,1
tart,D_IbUjkXsAEIFm1.jpg,1
zucchini,D_IbUjkXsAEIFm1.jpg,0
curry,D_l6c3rXUAAxHI6.jpg,1
zucchini,D_mBCjFWwAAfn1k.jpg,1
chocolate,D_MtjOPXUAEAAtv.jpg,1
butter,D_MU4RcXsAIhsjF.jpg,1
beef,D_nAA0eX4AIFlA-.jpg,1
ketchup,D_nAA0eX4AIFlA-.jpg,0
tomato,D_nAA0eX4AIFlA-.jpg,0
carrot,D_Nt3OeXsAAT8qe.jpg,1
pepper,D_Nt3OeXsAAT8qe.jpg,1
potato,D_Nt3OeXsAAT8qe.jpg,1
soup,D_Nt3OeXsAAT8qe.jpg,0
zucchini,D_Nt3OeXsAAT8qe.jpg,1
apple,D_R1M48U0AIwfTA.jpg,1
apple,D_R1Nl5U4AA_CfR.jpg,1
curry,D_SQNoHXYAAKnwK.jpg,1
potato,D_SQNoHXYAAKnwK.jpg,0
date,D_wZ83uXUAMHbpC.jpg,0
soup,D_xb6kXXUAE4Fxx.jpg,1
lentil,D_xeZDQXsAEdmpK.jpg,1
rice,D_xeZDQXsAEdmpK.jpg,1
salad,D--EW_UWsAI1ydP.jpg,1
soup,D--EW_UWsAI1ydP.jpg,1
bread,D-9aBlxXYAEBSpC.jpg,1
chicory,D-9qdAUXoAEVPqr.jpg,0
cheese,D-AeRdAXsAALm8H.jpg,1
pizza,D-alLk_WwAEWXUq.jpg,1
spinach,D-aYp7qW4AID_Ib.jpg,1
pasta OR noodles,D-BSYydWkAIIzRd.jpg,1
milk,D-DWcZBXkAI8LrP.jpg,1
salad,D-e_3wzXUAAwHOz.jpg,1
hamburger OR burger,D-eggtYU4AAf0bT.jpg,0
hamburger OR burger,D-egiJEU4AAdJIt.jpg,0
hamburger OR burger,D-egjkCVAAEU07b.jpg,1
cheese,D-ELb25X4AAp-6Q.jpg,1
vegetable,D-EnwqJUcAI4zOh.png,1
ice cream,D-ERGODWwAAV1vm.jpg,0
hamburger OR burger,D-f4zAeW4AE5NAV.jpg,1
apricot,D-FJ0qFXoAAcUga.jpg,0
honey,D-FJ0qFXoAAcUga.jpg,0
salad,D-FXxtkWsAIyXvM.jpg,0
raclette,D-GdEhtXkAgvioi.jpg,1
cucumber,D-gEdrhXYAEZydn.jpg,0
shrimp OR prawn,D-gEdrhXYAEZydn.jpg,0
apple,D-JwKOFWwAUMzU0.jpg,0
apple,D-JwNPwXUAEvZT6.jpg,1
date,D-k2MOyXYAEqNF2.jpg,0
omelette,D-n2r1fX4AA1R87.jpg,1
salad,D-n2r1fX4AA1R87.jpg,1
biscuit OR cookie,D-o0EVaXsAACxBX.jpg,1
chickpea,D-Of2DOXoAAV7S3.jpg,1
cheese,D-p8LIHX4AA0P_X.jpg,0
cream,D-p8LIHX4AA0P_X.jpg,1
cheese,D-p8Lr9WwAI_ZE6.jpg,0
cream,D-p8Lr9WwAI_ZE6.jpg,1
cheese,D-pUIeSX4AM8kYC.jpg,0
crepe,D-pUIeSX4AM8kYC.jpg,1
egg,D-pUIeSX4AM8kYC.jpg,0
gruyere,D-pUIeSX4AM8kYC.jpg,0
ham,D-pUIeSX4AM8kYC.jpg,0
pancake,D-pUIeSX4AM8kYC.jpg,1
onion,D-QR8JvXYAA8DIl.jpg,0
shrimp OR prawn,D-SVizVX4AEVul4.jpg,1
bacon,D-T3L6ZX4AErIUT.jpg,1
hamburger OR burger,D-T3L6ZX4AErIUT.jpg,1
bacon,D-T4hcvWsAAYdX9.jpg,1
hamburger OR burger,D-T4hcvWsAAYdX9.jpg,1
berry,D-VT9yuX4AUS4Bo.jpg,1
soup,D-VT9yuX4AUS4Bo.jpg,0
strawberry,D-VT9yuX4AUS4Bo.jpg,0
cake,D-Yq4CNXoAAnBjr.jpg,1
apricot,D-yx5W0WwAAIFra.jpg,1
soup,D-yx5W0WwAAIFra.jpg,0
watermelon,D-yx5W0WwAAIFra.jpg,0
pasta OR noodles,D-Z1NBvXYAExPo8.jpg,1
sauce,D-Z1NBvXYAExPo8.jpg,1
tomato,D-Z1NBvXYAExPo8.jpg,0
tomato sauce,D-Z1NBvXYAExPo8.jpg,1
nut,D-ZiFdwXkAAZ3Q-.jpg,0
biscuit OR cookie,D0_XQBDWwAAnq0-.jpg,1
chocolate,D0_XQBDWwAAnq0-.jpg,1
pizza,D01bO0jXcAIpmvN.jpg,1
pizza,D01bQnmXgAElWeD.jpg,1
pizza,D02EertX0AAGr6-.jpg,1
asparagus,D02N3C1X0AErKXc.jpg,0
soup,D02N3C1X0AErKXc.jpg,1
asparagus,D038GdIXgAAFukJ.jpg,1
soup,D038GdIXgAAFukJ.jpg,1
asparagus,D038GdJWoAEc9p1.jpg,1
soup,D038GdJWoAEc9p1.jpg,1
cream,D056oC2WsAAqq5M.jpg,
ice cream,D056oC2WsAAqq5M.jpg,
biscuit OR cookie,D05jYF3XcAAzhL4.jpg,0
pate,D05jYF3XcAAzhL4.jpg,0
risotto,D05KVamXgAAJjC6.jpg,1
chicken,D05LrMbW0AIaD-Z.jpg,
curry,D05LrMbW0AIaD-Z.jpg,1
pear,D05rvOiW0AEWb5s.jpg,
(soup OR dahl) lentil,D05TcO8X4AIObpK.jpg,
bean,D05TcO8X4AIObpK.jpg,
cabbage,D05TcO8X4AIObpK.jpg,
cake,D05TcO8X4AIObpK.jpg,
hummus,D05TcO8X4AIObpK.jpg,
lentil,D05TcO8X4AIObpK.jpg,
salad,D05TcO8X4AIObpK.jpg,
seeds,D05TcO8X4AIObpK.jpg,
soup,D05TcO8X4AIObpK.jpg,
tomato,D05TcO8X4AIObpK.jpg,
pea,D0AMYlKX0AAh6Pa.jpg,1
biscuit OR cookie,D0apS6nWwAAd1fm.jpg,1
chips OR french fries OR crisps OR country fries,D0apS6nWwAAd1fm.jpg,0
chocolate,D0apS6nWwAAd1fm.jpg,1
